# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Sep  1 22:14:37 2021
#
# User preference: *
#
# COLUMN epic_name:      EPIC Name
# COLUMN epic_candname:  Candidate Name
# COLUMN pl_name:        Planet Name
# COLUMN k2c_refdisp:    Reference Disposition
# COLUMN k2c_reflink:    Reference Link
# COLUMN k2c_disp:       Exoplanet Archive Disposition
# COLUMN k2c_note:       Notes
# COLUMN k2_campaign:    K2 Campaign
# COLUMN k2c_recentflag: Most Recent Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Candidate to Stellar Radius
# COLUMN pl_rade:        Candidate Radius [Earth radii]
# COLUMN pl_radj:        Candidate Radius [Jupiter radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_fppprob:     False Positive Probability
# COLUMN st_plx:         Parallax [mas]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_kep:         Kepler-band [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_us:          u-band (Sloan) [mag]
# COLUMN st_gs:          g-band (Sloan) [mag]
# COLUMN st_rs:          r-band (Sloan) [mag]
# COLUMN st_is:          i-band (Sloan) [mag]
# COLUMN st_zs:          z-band (Sloan) [mag]
# COLUMN st_j2:          J-band (2MASS) [mag]
# COLUMN st_h2:          H-band (2MASS) [mag]
# COLUMN st_k2:          Ks-band (2MASS) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
#
epic_name,epic_candname,pl_name,k2c_refdisp,k2c_reflink,k2c_disp,k2c_note,k2_campaign,k2c_recentflag,pl_orbper,pl_tranmid,pl_trandep,pl_trandur,pl_imppar,pl_orbincl,pl_ratdor,pl_ratror,pl_rade,pl_radj,pl_eqt,pl_fppprob,st_plx,st_dist,st_teff,st_logg,st_metfe,st_metratio,st_rad,st_vsini,st_kep,st_bj,st_vj,st_us,st_gs,st_rs,st_is,st_zs,st_j2,st_h2,st_k2,st_bmvj,st_jmh2,st_hmk2,st_jmk2
EPIC 213919915,EPIC 213919915.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,1.48915400,2457302.444000,0.005620,0.0630000,,,6.500000,0.00724,1.900,0.170,,,,,,,,,2.40,,9.261,10.651,10.075,,9.935,9.344,8.973,,8.211,7.902,7.830,0.576,0.309,0.072,0.381
EPIC 213920015,EPIC 213920015.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,1,1.48918400,2457311.378890,,0.0608000,0.5000,,,0.01040,1.000,0.090,,,,,,,,,0.87,,10.021,10.895,10.174,,,,,,8.211,7.902,7.830,0.721,0.309,0.072,0.381
EPIC 213951550,EPIC 213951550.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,1,1.11702700,2457311.230080,,0.0742000,1.1100,,,0.57270,16.900,1.510,,,,,,,,,0.27,,14.971,,,,,,,,12.624,11.971,11.735,,0.653,0.236,0.889
EPIC 213951550,EPIC 213951550.01,,FALSE POSITIVE,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,FALSE POSITIVE,,7,0,1.11704000,2457311.230000,,,,80.010,6.790000,0.66100,33.940,3.028,,1.000000e+00,,,,,,,,,14.971,,,,,,,,12.624,11.971,11.735,,0.653,0.236,0.889
EPIC 214173069,EPIC 214173069.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,8.77830000,2457303.905400,0.093400,0.1210000,,,18.700000,0.03010,2.270,0.203,,,,,,,,,0.69,,12.928,14.388,13.213,,13.822,12.764,12.544,,11.151,10.664,10.514,1.175,0.487,0.150,0.637
EPIC 214173069,EPIC 214173069.02,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,14.12970000,2457304.803200,0.038300,0.1470000,,,27.200000,0.01860,1.400,0.120,,,,,,,,,0.69,,12.928,14.388,13.213,,13.822,12.764,12.544,,11.151,10.664,10.514,1.175,0.487,0.150,0.637
EPIC 214234110,EPIC 214234110.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,4.63789000,2457303.878800,0.036200,0.0444000,,,28.800000,0.01830,2.040,0.182,,,,,,,,,1.02,,11.624,12.511,12.028,,12.186,11.603,11.382,,10.418,10.114,10.021,0.483,0.304,0.093,0.397
EPIC 214234110,EPIC 214234110.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,0,4.63791100,2457303.879440,,,,88.984,28.844411,0.01741,1.871,0.170,,2.470000e-01,,,5608.00,4.46,0.370,[Fe/H],0.99,,11.624,12.511,12.028,,12.186,11.603,11.382,,10.418,10.114,10.021,0.483,0.304,0.093,0.397
EPIC 214254518,EPIC 214254518.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,CANDIDATE,,7,0,5.05900000,2457339.630000,,,,89.130,16.190000,0.01500,1.120,0.100,,9.800000e-03,,,,,,,,,11.874,13.590,12.347,,13.023,11.820,11.382,,10.116,9.474,9.338,1.243,0.642,0.136,0.778
EPIC 214254518,EPIC 214254518.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,1,5.05903300,2457304.216960,,,,88.102,14.421271,0.01526,1.038,0.090,,1.470000e-02,,,4455.00,4.68,-0.280,[Fe/H],0.62,,11.874,13.590,12.347,,13.023,11.820,11.382,,10.116,9.474,9.338,1.243,0.642,0.136,0.778
EPIC 214419545,EPIC 214419545.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,9.40172000,2457302.934300,0.027500,0.0880000,,,30.200000,0.01600,1.960,0.175,,,,,,,,,1.13,,11.458,12.382,11.650,,11.983,11.411,11.233,,10.120,9.803,9.681,0.732,0.317,0.122,0.439
EPIC 214512594,EPIC 214512594.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,1.87689900,2457303.184140,2.409000,0.1686000,,,3.243000,0.15640,13.200,1.180,,,,,,,,,0.77,,15.909,,,,,,,,14.282,13.805,13.622,,0.477,0.183,0.660
EPIC 214522613,EPIC 214522613.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,CANDIDATE,,7,1,10.99044000,2457339.314000,,,,88.860,36.320000,0.02400,1.160,0.103,,5.100000e-02,,,,,,,,,13.622,15.986,14.460,,15.309,13.910,12.899,,11.044,10.425,10.214,1.526,0.619,0.211,0.830
EPIC 214611894,EPIC 214611894.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,1,21.56840900,2457325.854830,,0.1696000,0.1100,,,0.15570,20.500,1.830,,,,,,,,,1.21,,11.872,12.991,12.189,,12.586,11.885,11.566,,10.484,10.157,10.034,0.802,0.327,0.123,0.450
EPIC 214630761,EPIC 214630761.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,1.23643800,2457301.934900,0.255400,0.1038000,,,2.180000,0.14300,50.000,4.000,,,,,,,,,3.20,,14.226,,,,,,,,12.742,12.248,12.144,,0.494,0.104,0.598
EPIC 214741009,EPIC 214741009.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,0,7.26962200,2457316.123090,,0.0983000,1.2900,,,0.41560,32.900,2.940,,,,,,,,,0.73,,14.012,,,,,,,,12.430,11.916,11.788,,0.514,0.128,0.642
EPIC 214741009,EPIC 214741009.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,7.26921300,2457301.585850,0.922000,0.1102000,,,13.320000,0.21500,163.000,14.500,,,,,,,,,6.93,,14.012,,,,,,,,12.430,11.916,11.788,,0.514,0.128,0.642
EPIC 214787262,EPIC 214787262.01,K2-129 b,CONFIRMED,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,CONFIRMED,,7,0,8.23949000,2457335.009000,,,,89.180,34.460000,0.02700,1.050,0.094,,6.100000e-04,,,,,,,,,12.533,15.272,13.630,,14.430,13.104,11.719,,9.697,9.102,8.852,1.642,0.595,0.250,0.845
EPIC 214787262,EPIC 214787262.01,K2-129 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,7,1,8.23981000,2457302.050100,0.085800,0.0630000,,,38.300000,0.02820,0.661,0.059,,,,,,,,,0.21,,12.533,15.272,13.630,,14.430,13.104,11.719,,9.697,9.102,8.852,1.642,0.595,0.250,0.845
EPIC 214888033,EPIC 214888033.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,7.45759700,2457306.885070,0.573000,0.0780000,,,24.800000,0.07700,8.700,0.780,,,,,,,,,1.04,,13.890,15.251,14.255,,14.713,13.912,13.538,,12.313,11.883,11.755,0.996,0.430,0.128,0.558
EPIC 214912104,EPIC 214912104.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,43.10290000,2457303.745300,0.326300,0.9540000,,,11.370000,0.05800,12.200,1.090,,,,,,,,,1.92,,14.276,,,,,,,,13.087,12.730,12.689,,0.357,0.041,0.398
EPIC 214984368,EPIC 214984368.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,0.26338090,2457301.589520,0.060340,0.0915000,,,1.108000,0.09000,370.000,33.000,,,,,,,,,37.70,,13.255,15.552,13.879,,14.756,13.293,12.611,,10.851,10.039,9.825,1.673,0.812,0.214,1.026
EPIC 215101303,EPIC 215101303.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,15.20726000,2457305.631980,2.411000,0.1528000,,,31.600000,0.15140,26.200,2.340,,,,,,,,,1.59,,14.891,15.792,15.079,,15.487,14.949,14.635,,13.756,13.418,13.306,0.713,0.338,0.112,0.450
EPIC 215101303,EPIC 215101303.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,0,15.20710100,2457320.839000,,0.1479000,0.2800,,,0.13850,12.700,1.130,,,,,,,,,0.84,,14.891,15.792,15.079,,15.487,14.949,14.635,,13.756,13.418,13.306,0.713,0.338,0.112,0.450
EPIC 215125108,EPIC 215125108.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,0.73806700,2457301.796300,0.090200,0.1220000,,,1.312000,0.09500,260.000,23.000,,,,,,,,,25.00,,14.104,,,,,,,,11.796,11.076,10.920,,0.720,0.156,0.876
EPIC 215171927,EPIC 215171927.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,0,4.13570700,2457301.870610,,,,87.708,13.052827,0.01921,1.600,0.140,,,,,4972.00,4.52,0.020,[Fe/H],0.76,,12.692,14.043,13.074,,13.532,12.744,12.332,,11.378,10.936,10.810,0.969,0.442,0.126,0.568
EPIC 215171927,EPIC 215171927.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,4.13556000,2457301.876400,0.032000,0.0920000,,,12.600000,0.01730,1.440,0.128,,,,,,,,,0.76,,12.692,14.043,13.074,,13.532,12.744,12.332,,11.378,10.936,10.810,0.969,0.442,0.126,0.568
EPIC 215171927,EPIC 215171927.02,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,6.63107000,2457306.896000,0.036000,0.0950000,,,19.600000,0.01840,1.520,0.136,,,,,,,,,0.76,,12.692,14.043,13.074,,13.532,12.744,12.332,,11.378,10.936,10.810,0.969,0.442,0.126,0.568
EPIC 215171927,EPIC 215171927.02,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,0,6.63124700,2457306.895290,,,,88.431,17.800395,0.01632,1.360,0.120,,,,,4972.00,4.52,0.020,[Fe/H],0.76,,12.692,14.043,13.074,,13.532,12.744,12.332,,11.378,10.936,10.810,0.969,0.442,0.126,0.568
EPIC 215175768,EPIC 215175768.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,1.72611500,2457302.291700,0.058900,0.1290000,,,1.720000,0.06100,5.600,0.500,,,,,,,,,0.84,,13.845,14.920,13.929,,14.378,13.613,13.617,,11.965,11.559,11.435,0.991,0.406,0.124,0.530
EPIC 215234145,EPIC 215234145.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,1.25399360,2457302.587460,1.318300,0.0886000,,,3.586000,0.30600,31.700,2.830,,,,,,,,,0.95,,13.114,14.238,13.536,,13.781,13.144,12.827,,11.718,11.278,11.170,0.702,0.440,0.108,0.548
EPIC 215353525,EPIC 215353525.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,0.90859150,2457301.667850,0.845000,0.0799000,,,2.586000,0.22300,23.100,2.060,,,,,,,,,0.95,,14.765,15.981,14.946,,,,,,13.265,12.872,12.784,1.035,0.393,0.088,0.481
EPIC 215358983,EPIC 215358983.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,1,6.42171900,2457316.275430,,0.2550000,0.1100,,,0.12790,15.300,1.360,,,,,,,,,1.10,,13.786,14.585,13.987,,14.195,13.787,13.611,,12.689,12.366,12.328,0.598,0.323,0.038,0.361
EPIC 215364084,EPIC 215364084.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,2.74324000,2457302.966800,0.135000,0.2470000,,,1.770000,0.05260,28.000,2.500,,,,,,,,,4.88,,13.535,15.199,13.946,,14.576,13.469,13.089,,11.858,11.353,11.176,1.253,0.505,0.177,0.682
EPIC 215381481,EPIC 215381481.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,0.53339300,2457301.903300,0.020630,0.0830000,,,2.030000,0.01206,19.500,1.740,,,,,,,,,14.80,,12.969,15.024,13.503,,14.243,12.941,12.423,,10.634,9.943,9.774,1.521,0.691,0.169,0.860
EPIC 215389654,EPIC 215389654.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,1,23.51081100,2457333.448280,,0.3575000,0.2000,,,0.17410,18.400,1.640,,,,,,,,,0.97,,13.229,14.588,13.565,,14.085,13.288,12.862,,11.717,11.311,11.173,1.023,0.406,0.138,0.544
EPIC 215502661,EPIC 215502661.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,1,21.52155400,2457306.222610,,,,87.727,20.697925,0.01896,2.400,0.210,,9.780000e-01,,,5694.00,4.22,0.000,[Fe/H],1.16,,12.032,13.161,12.179,,12.660,11.957,11.763,,10.413,10.035,9.919,0.982,0.378,0.116,0.494
EPIC 215525178,EPIC 215525178.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,5.33988000,2457304.921200,0.039000,0.0750000,,,19.800000,0.01900,1.270,0.113,,,,,,,,,0.61,,13.921,,,,,,,,11.813,11.199,10.998,,0.614,0.201,0.815
EPIC 215714765,EPIC 215714765.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,6.68913100,2457307.523810,1.728000,0.1025000,,,15.110000,0.27100,29.900,2.670,,,,,,,,,1.01,,14.386,15.345,14.660,,14.954,14.349,14.143,,13.371,12.929,12.871,0.685,0.442,0.058,0.500
EPIC 215717520,EPIC 215717520.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,,2457357.954860,3.847000,0.5139000,,,,0.16958,13.660,1.219,,,,,,,,,0.74,,12.920,14.652,13.350,,14.036,12.829,12.442,,11.298,10.636,10.502,1.302,0.662,0.134,0.796
EPIC 215739094,EPIC 215739094.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,3.63222880,2457303.981830,1.361300,0.3004000,,,4.123000,0.11044,32.200,2.870,,,,,,,,,2.67,,11.787,12.639,11.985,,12.288,11.815,11.572,,10.625,10.341,10.234,0.654,0.284,0.107,0.391
EPIC 215816368,EPIC 215816368.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,10.14588000,2457304.553910,2.558000,0.2233000,,,16.180000,0.14880,19.430,1.733,,,,,,,,,1.20,,15.628,16.692,15.835,,16.294,15.645,15.343,,14.462,14.044,13.878,0.857,0.418,0.166,0.584
EPIC 215854715,EPIC 215854715.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,11.12366000,2457310.077200,0.042700,0.1490000,,,21.300000,0.01980,1.800,0.160,,,,,,,,,0.83,,12.611,13.792,12.876,,13.315,12.597,12.309,,11.247,10.802,10.745,0.916,0.445,0.057,0.502
EPIC 215854715,EPIC 215854715.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CANDIDATE,,7,0,11.12365400,2457310.081150,,,,88.744,21.116696,0.01918,1.717,0.150,,,,,5310.00,4.63,0.010,[Fe/H],0.82,,12.611,13.792,12.876,,13.315,12.597,12.309,,11.247,10.802,10.745,0.916,0.445,0.057,0.502
EPIC 215894766,EPIC 215894766.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,,2457334.374750,2.481400,0.1950000,,,,0.33800,57.000,5.100,,,,,,,,,1.53,,13.061,14.394,13.387,,13.863,13.040,12.718,,11.568,11.209,11.071,1.007,0.359,0.138,0.497
EPIC 215938010,EPIC 215938010.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,7,0,1.15147100,2457311.790510,,0.0000000,1.2800,,,0.06910,12.400,1.110,,,,,,,,,1.64,,12.093,12.839,12.234,,12.460,12.083,11.935,,11.053,10.771,10.707,0.605,0.282,0.064,0.346
EPIC 215938010,EPIC 215938010.01,,CANDIDATE,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,CANDIDATE,,7,1,1.15144000,2457311.790740,,,0.9700,,1.970000,0.02640,,,,,,,5809.00,,,,1.91,,12.093,12.839,12.234,,12.460,12.083,11.935,,11.053,10.771,10.707,0.605,0.282,0.064,0.346
EPIC 215969174,EPIC 215969174.01,HATS-36 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,7,1,4.17523500,2457301.936940,1.379100,0.1430000,,,10.100000,0.10760,12.770,1.139,,,,,,,,,1.09,,14.300,15.060,14.386,,14.670,14.227,14.141,,13.181,12.855,12.809,0.674,0.326,0.046,0.372
EPIC 215969174,EPIC 215969174.01,HATS-36 b,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,7,0,4.17518700,2457314.463070,,0.1408000,0.1100,,,0.10690,13.400,1.200,,,,,,,,,1.15,,14.300,15.060,14.386,,14.670,14.227,14.141,,13.181,12.855,12.809,0.674,0.326,0.046,0.372
EPIC 216008129,EPIC 216008129.01,K2-201 b,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,7,0,1.05979000,2457301.984150,,,,84.414,4.652897,0.01462,1.400,0.120,,1.000000e-04,,,5507.00,4.68,0.130,[Fe/H],0.88,,11.966,13.061,12.809,,12.496,12.079,11.738,,10.653,10.273,10.198,0.252,0.380,0.075,0.455
EPIC 216008129,EPIC 216008129.01,K2-201 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,Candidate identifier changed to match previous publication.,7,1,1.05980600,2457301.984700,0.025140,0.0729000,,,4.130000,0.01470,1.470,0.131,,,,,,,,,0.92,,11.966,13.061,12.809,,12.496,12.079,11.738,,10.653,10.273,10.198,0.252,0.380,0.075,0.455
EPIC 216008129,EPIC 216008129.02,K2-201 c,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,Candidate identifier changed to match previous publication.,7,1,22.77680000,2457319.787500,0.125200,0.1520000,,,43.700000,0.03380,3.390,0.302,,,,,,,,,0.92,,11.966,13.061,12.809,,12.496,12.079,11.738,,10.653,10.273,10.198,0.252,0.380,0.075,0.455
EPIC 216008129,EPIC 216008129.02,K2-201 c,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,7,0,22.77987800,2457319.783020,,,,89.272,40.683505,0.03430,3.286,0.290,,2.710000e-04,,,5507.00,4.68,0.130,[Fe/H],0.88,,11.966,13.061,12.809,,12.496,12.079,11.738,,10.653,10.273,10.198,0.252,0.380,0.075,0.455
EPIC 216050437,EPIC 216050437.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,7,1,14.94889000,2457308.240390,0.357400,0.1351000,,,16.800000,0.11900,21.900,1.950,,,,,,,,,1.69,,12.326,12.993,12.432,,12.655,12.328,12.184,,11.238,10.996,10.891,0.561,0.242,0.105,0.347
